product_name,price,sku,stock_availability,categories,tags,short_description,product_url,listing_page_number
Hitmonchan,£ 91.00,3499,163 in stock,Pokemon | Punching,hitmonchan | Keen Eye | Punching,Hitmonchan is said to possess the spirit of a boxer who had been working toward a world championship. This Pokémon has an indomitable spirit and will never give up in the face of adversity.,https://scrapeme.live/shop/Hitmonchan/,7
Hitmonlee,£ 73.00,6833,269 in stock,Kicking | Pokemon,hitmonlee | Kicking | Limber,"Hitmonlee’s legs freely contract and stretch. Using these springlike legs, it bowls over foes with devastating kicks. After battle, it rubs down its legs and loosens the muscles to overcome fatigue.",https://scrapeme.live/shop/Hitmonlee/,7
Kingler,£ 72.00,1454,271 in stock,Pincer | Pokemon,kingler | Pincer | Shell Armor,"Kingler has an enormous, oversized claw. It waves this huge claw in the air to communicate with others. However, because the claw is so heavy, the Pokémon quickly tires.",https://scrapeme.live/shop/Kingler/,7
Koffing,£ 38.00,3303,110 in stock,Poison Gas | Pokemon,koffing | Levitate | Poison Gas,"Koffing embodies toxic substances. It mixes the toxins with raw garbage to set off a chemical reaction that results in a terribly powerful poison gas. The higher the temperature, the more gas is concocted by this Pokémon.",https://scrapeme.live/shop/Koffing/,7
Lickitung,£ 142.00,5903,291 in stock,Licking | Pokemon,Licking | lickitung | Oblivious,"Whenever Lickitung comes across something new, it will unfailingly give it a lick. It does so because it memorizes things by texture and by taste. It is somewhat put off by sour things.",https://scrapeme.live/shop/Lickitung/,7
Marowak,£ 36.00,8681,295 in stock,Bone Keeper | Pokemon,Bone Keeper | marowak | Rock Head,Marowak is the evolved form of a Cubone that has overcome its sadness at the loss of its mother and grown tough. This Pokémon’s tempered and hardened spirit is not easily broken.,https://scrapeme.live/shop/Marowak/,7
Rhydon,£ 27.00,4900,73 in stock,Drill | Pokemon,Drill | rhydon | Rock Head,"Rhydon has a horn that serves as a drill. It is used for destroying rocks and boulders. This Pokémon occasionally rams into streams of magma, but the armor-like hide prevents it from feeling the heat.",https://scrapeme.live/shop/Rhydon/,7
Rhyhorn,£ 124.00,8574,138 in stock,Pokemon | Spikes,rhyhorn | Rock Head | Spikes,"Rhyhorn’s brain is very small. It is so dense, while on a run it forgets why it started running in the first place. It apparently remembers sometimes if it demolishes something.",https://scrapeme.live/shop/Rhyhorn/,7
Tangela,£ 64.00,3530,91 in stock,Pokemon | Vine,Chlorophyll | tangela | Vine,"Tangela’s vines snap off easily if they are grabbed. This happens without pain, allowing it to make a quick getaway. The lost vines are replaced by newly grown vines the very next day.",https://scrapeme.live/shop/Tangela/,7
Voltorb,£ 189.00,9522,245 in stock,Ball | Pokemon,Ball | Static | voltorb,Voltorb is extremely sensitive—it explodes at the slightest of shocks. It is rumored that it was first created when a Poké Ball was exposed to a powerful pulse of energy.,https://scrapeme.live/shop/Voltorb/,7
Weezing,£ 48.00,8429,117 in stock,Poison Gas | Pokemon,Levitate | Poison Gas | weezing,"Weezing alternately shrinks and inflates its twin bodies to mix together toxic gases inside. The more the gases are mixed, the more powerful the toxins become. The Pokémon also becomes more putrid.",https://scrapeme.live/shop/Weezing/,7
Electabuzz,£ 125.00,7699,63 in stock,Electric | Pokemon,electabuzz | Electric | Static,"When a storm arrives, gangs of this Pokémon compete with each other to scale heights that are likely to be stricken by lightning bolts. Some towns use Electabuzz in place of lightning rods.",https://scrapeme.live/shop/Electabuzz/,8
Goldeen,£ 170.00,3144,117 in stock,Goldfish | Pokemon,goldeen | Goldfish | Swift Swim,"Goldeen loves swimming wild and free in rivers and ponds. If one of these Pokémon is placed in an aquarium, it will shatter even the thickest glass with one ram of its horn and make its escape.",https://scrapeme.live/shop/Goldeen/,8
Gyarados,£ 79.00,9629,100 in stock,Atrocious | Pokemon,Atrocious | gyarados | Intimidate,"Once Gyarados goes on a rampage, its ferociously violent blood doesn’t calm until it has burned everything down. There are records of this Pokémon’s rampages lasting a whole month.",https://scrapeme.live/shop/Gyarados/,8
Horsea,£ 154.00,1885,88 in stock,Dragon | Pokemon,Dragon | horsea | Swift Swim,"If Horsea senses danger, it will reflexively spray a dense black ink from its mouth and try to escape. This Pokémon swims by cleverly flapping the fin on its back.",https://scrapeme.live/shop/Horsea/,8
Jynx,£ 138.00,1615,197 in stock,Human Shape | Pokemon,Human Shape | jynx | Oblivious,"Jynx walks rhythmically, swaying and shaking its hips as if it were dancing. Its motions are so bouncingly alluring, people seeing it are compelled to shake their hips without giving any thought to what they are doing.",https://scrapeme.live/shop/Jynx/,8
Kangaskhan,£ 164.00,7268,35 in stock,Parent | Pokemon,Early Bird | kangaskhan | Parent,"If you come across a young Kangaskhan playing by itself, you must never disturb it or attempt to catch it. The baby Pokémon’s parent is sure to be in the area, and it will become violently enraged at you.",https://scrapeme.live/shop/Kangaskhan/,8
Magikarp,£ 43.00,6706,126 in stock,Fish | Pokemon,Fish | magikarp | Swift Swim,"Magikarp is virtually useless in battle as it can only splash around. As a result, it is considered to be weak. However, it is actually a very hardy Pokémon that can survive in any body of water no matter how polluted it is.",https://scrapeme.live/shop/Magikarp/,8
Magmar,£ 130.00,8655,16 in stock,Pokemon | Spitfire,Flame Body | magmar | Spitfire,"In battle, Magmar blows out intensely hot flames from all over its body to intimidate its opponent. This Pokémon’s fiery bursts create heat waves that ignite grass and trees in its surroundings.",https://scrapeme.live/shop/Magmar/,8
Mr-mime,£ 144.00,9469,105 in stock,Barrier | Pokemon,Barrier | mr-mime | Soundproof,"Mr. Mime is a master of pantomime. Its gestures and motions convince watchers that something unseeable actually exists. Once the watchers are convinced, the unseeable thing exists as if it were real.",https://scrapeme.live/shop/Mr-mime/,8
Pinsir,£ 141.00,2091,29 in stock,Pokemon | Stag Beetle,Hyper Cutter | pinsir | Stag Beetle,"Pinsir has a pair of massive horns. Protruding from the surface of these horns are thorns. These thorns are driven deeply into the foe’s body when the pincer closes, making it tough for the foe to escape.",https://scrapeme.live/shop/Pinsir/,8
Scyther,£ 85.00,5181,139 in stock,Mantis | Pokemon,Mantis | scyther | Swarm,"Scyther is blindingly fast. Its blazing speed enhances the effectiveness of the twin scythes on its forearms. This Pokémon’s scythes are so effective, they can slice through thick logs in one wicked stroke.",https://scrapeme.live/shop/Scyther/,8
Seadra,£ 51.00,2148,45 in stock,Dragon | Pokemon,Dragon | Poison Point | seadra,"Seadra generates whirlpools by spinning its body. The whirlpools are strong enough to swallow even fishing boats. This Pokémon weakens prey with these currents, then swallows it whole.",https://scrapeme.live/shop/Seadra/,8
Seaking,£ 129.00,9260,226 in stock,Goldfish | Pokemon,Goldfish | seaking | Swift Swim,Seaking is very protective of its eggs. The male and female will take turns patrolling around their nest and eggs. The guarding of eggs by these Pokémon goes on for over a month.,https://scrapeme.live/shop/Seaking/,8
Starmie,£ 176.00,7984,283 in stock,Mysterious | Pokemon,Mysterious | Natural Cure | starmie,Starmie swims through water by spinning its star-shaped body as if it were a propeller on a ship. The core at the center of this Pokémon’s body glows in seven colors.,https://scrapeme.live/shop/Starmie/,8
Staryu,£ 166.00,7802,292 in stock,Pokemon | Star Shape,Natural Cure | Star Shape | staryu,"Staryu apparently communicates with the stars in the night sky by flashing the red core at the center of its body. If parts of its body are torn, this Pokémon simply regenerates the missing pieces and limbs.",https://scrapeme.live/shop/Staryu/,8
Tauros,£ 63.00,2149,298 in stock,Pokemon | Wild Bull,Intimidate | tauros | Wild Bull,"This Pokémon is not satisfied unless it is rampaging at all times. If there is no opponent for Tauros to battle, it will charge at thick trees and knock them down to calm itself.",https://scrapeme.live/shop/Tauros/,8
Aerodactyl,£ 56.00,1801,257 in stock,Fossil | Pokemon,aerodactyl | Fossil | Rock Head,Aerodactyl is a Pokémon from the age of dinosaurs. It was regenerated from genetic material extracted from amber. It is imagined to have been the king of the skies in ancient times.,https://scrapeme.live/shop/Aerodactyl/,9
Articuno,£ 77.00,6040,101 in stock,Freeze | Pokemon,articuno | Freeze | Pressure,"Articuno is a legendary bird Pokémon that can control ice. The flapping of its wings chills the air. As a result, it is said that when this Pokémon flies, snow will fall.",https://scrapeme.live/shop/Articuno/,9
Ditto,£ 75.00,5061,177 in stock,Pokemon | Transform,ditto | Limber | Transform,"Ditto rearranges its cell structure to transform itself into other shapes. However, if it tries to transform itself into something by relying on its memory, this Pokémon manages to get details wrong.",https://scrapeme.live/shop/Ditto/,9
Eevee,£ 112.00,3593,234 in stock,Evolution | Pokemon,eevee | Evolution | Run Away,Eevee has an unstable genetic makeup that suddenly mutates due to the environment in which it lives. Radiation from various stones causes this Pokémon to evolve.,https://scrapeme.live/shop/Eevee/,9
Flareon,£ 34.00,8149,142 in stock,Flame | Pokemon,Flame | flareon | Flash Fire,"Flareon’s fluffy fur has a functional purpose—it releases heat into the air so that its body does not get excessively hot. This Pokémon’s body temperature can rise to a maximum of 1,650 degrees Fahrenheit.",https://scrapeme.live/shop/Flareon/,9
Jolteon,£ 158.00,4119,37 in stock,Lightning | Pokemon,jolteon | Lightning | Volt Absorb,"Jolteon’s cells generate a low level of electricity. This power is amplified by the static electricity of its fur, enabling the Pokémon to drop thunderbolts. The bristling fur is made of electrically charged needles.",https://scrapeme.live/shop/Jolteon/,9
Kabuto,£ 79.00,9584,187 in stock,Pokemon | Shellfish,kabuto | Shellfish | Swift Swim,"Kabuto is a Pokémon that has been regenerated from a fossil. However, in extremely rare cases, living examples have been discovered. The Pokémon has not changed at all for 300 million years.",https://scrapeme.live/shop/Kabuto/,9
Kabutops,£ 57.00,4736,228 in stock,Pokemon | Shellfish,kabutops | Shellfish | Swift Swim,Kabutops swam underwater to hunt for its prey in ancient times. The Pokémon was apparently evolving from being a water dweller to living on land as evident from the beginnings of change in its gills and legs.,https://scrapeme.live/shop/Kabutops/,9
Lapras,£ 172.00,7759,89 in stock,Pokemon | Transport,lapras | Transport | Water Absorb,"People have driven Lapras almost to the point of extinction. In the evenings, this Pokémon is said to sing plaintively as it seeks what few others of its kind still remain.",https://scrapeme.live/shop/Lapras/,9
Moltres,£ 178.00,2571,208 in stock,Flame | Pokemon,Flame | moltres | Pressure,"Moltres is a legendary bird Pokémon that has the ability to control fire. If this Pokémon is injured, it is said to dip its body in the molten magma of a volcano to burn and heal itself.",https://scrapeme.live/shop/Moltres/,9
Omanyte,£ 162.00,4569,13 in stock,Pokemon | Spiral,omanyte | Shell Armor | Spiral,"Omanyte is one of the ancient and long-since-extinct Pokémon that have been regenerated from fossils by people. If attacked by an enemy, it withdraws itself inside its hard shell.",https://scrapeme.live/shop/Omanyte/,9
Omastar,£ 61.00,3283,249 in stock,Pokemon | Spiral,omastar | Shell Armor | Spiral,"Omastar uses its tentacles to capture its prey. It is believed to have become extinct because its shell grew too large and heavy, causing its movements to become too slow and ponderous.",https://scrapeme.live/shop/Omastar/,9
Porygon,£ 178.00,7940,156 in stock,Pokemon | Virtual,porygon | Trace | Virtual,Porygon is capable of reverting itself entirely back to program data and entering cyberspace. This Pokémon is copy protected so it cannot be duplicated by copying.,https://scrapeme.live/shop/Porygon/,9
Snorlax,£ 134.00,9883,260 in stock,Pokemon | Sleeping,Sleeping | snorlax | Thick Fat,Snorlax’s typical day consists of nothing more than eating and sleeping. It is such a docile Pokémon that there are children who use its expansive belly as a place to play.,https://scrapeme.live/shop/Snorlax/,9
Vaporeon,£ 147.00,5437,226 in stock,Bubble Jet | Pokemon,Bubble Jet | vaporeon | Water Absorb,Vaporeon underwent a spontaneous mutation and grew fins and gills that allow it to live underwater. This Pokémon has the ability to freely control water.,https://scrapeme.live/shop/Vaporeon/,9
Zapdos,£ 133.00,7213,265 in stock,Electric | Pokemon,Electric | Pressure | zapdos,Zapdos is a legendary bird Pokémon that has the ability to control electricity. It usually lives in thunderclouds. The Pokémon gains power if it is stricken by lightning bolts.,https://scrapeme.live/shop/Zapdos/,9
